video_name,frame_idx,active_side,elbow_angle,hip_angle,knee_angle,hip_deviation,label,error_type
1.mp4,7,right,170.35,170.62,157.9,0.0014,0,salah
1.mp4,8,right,170.86,170.07,157.56,0.0002,0,salah
1.mp4,9,right,171.24,169.78,158.07,-0.0019,0,salah
1.mp4,10,right,172.48,169.62,157.47,-0.0013,0,salah
1.mp4,11,right,172.5,170.35,158.07,0.0002,0,salah
1.mp4,12,right,172.75,169.84,156.81,0.0004,0,salah
1.mp4,13,right,172.55,169.27,154.81,0.0011,0,salah
1.mp4,14,right,172.23,169.59,155.26,0.0018,0,salah
1.mp4,15,right,172.11,169.65,155.33,0.0019,0,salah
1.mp4,16,right,171.52,170.17,155.17,0.0039,0,salah
1.mp4,17,right,169.95,169.7,153.63,0.0045,0,salah
1.mp4,18,right,168.8,169.33,153.32,0.0037,0,salah
1.mp4,19,right,167.87,169.64,152.79,0.0052,0,salah
1.mp4,20,right,167.0,167.89,152.63,0.0001,0,salah
1.mp4,21,right,166.15,168.46,152.97,0.0015,0,salah
1.mp4,22,right,161.15,170.71,154.12,0.0065,0,salah
1.mp4,23,right,158.35,172.61,153.79,0.0125,0,salah
1.mp4,24,right,155.93,172.69,152.41,0.0147,0,salah
1.mp4,25,right,156.94,170.23,152.15,0.0074,0,salah
1.mp4,26,right,159.98,170.82,151.17,0.0104,0,salah
1.mp4,27,right,157.97,169.38,148.59,0.0096,0,salah
1.mp4,28,right,154.7,169.18,144.18,0.0142,0,salah
1.mp4,29,right,153.2,169.36,144.06,0.0149,0,salah
1.mp4,30,right,150.06,170.43,142.03,0.0203,0,salah
1.mp4,31,right,141.72,171.88,145.63,0.0207,0,salah
1.mp4,32,right,133.36,172.7,147.1,0.0217,0,salah
1.mp4,33,right,124.19,174.03,144.91,0.0279,0,salah
1.mp4,34,right,123.97,174.31,145.35,0.0282,0,salah
1.mp4,35,right,118.93,176.17,146.84,0.0309,0,salah
1.mp4,36,right,113.59,178.5,146.67,0.0371,0,salah
1.mp4,37,right,112.59,178.3,145.91,0.038,0,salah
1.mp4,38,right,111.52,178.34,146.36,0.0378,0,salah
1.mp4,39,right,87.91,179.42,147.91,0.0419,0,sagging
1.mp4,40,right,89.38,178.23,148.79,0.0443,0,sagging
1.mp4,41,right,77.37,176.15,150.31,0.0482,0,sagging
1.mp4,42,right,82.68,176.56,150.12,0.0471,0,sagging
1.mp4,43,right,73.18,177.27,150.13,0.0449,0,sagging
1.mp4,44,right,64.71,177.58,148.34,0.0466,0,sagging
1.mp4,45,right,53.95,178.0,148.7,0.045,0,sagging
1.mp4,46,right,50.23,177.12,149.18,0.0469,0,sagging
1.mp4,47,right,46.18,177.65,148.7,0.0466,0,sagging
1.mp4,48,right,46.19,177.78,148.96,0.0462,0,sagging
1.mp4,49,right,47.13,177.56,148.72,0.0472,0,sagging
1.mp4,50,right,47.4,178.65,147.36,0.046,0,sagging
1.mp4,51,right,47.08,179.16,147.41,0.0445,0,sagging
1.mp4,52,right,46.2,178.83,148.14,0.0446,0,sagging
1.mp4,53,right,46.0,178.34,148.5,0.0457,0,sagging
1.mp4,54,right,42.76,177.35,148.5,0.0484,0,sagging
1.mp4,55,right,46.89,175.22,149.88,0.053,0,sagging
1.mp4,56,right,46.85,174.36,150.43,0.0548,0,sagging
1.mp4,57,right,48.08,174.14,150.71,0.055,0,sagging
1.mp4,58,right,48.19,173.45,151.29,0.0565,0,sagging
1.mp4,59,right,58.88,172.83,152.07,0.0572,0,sagging
1.mp4,60,right,52.69,172.55,152.33,0.0578,0,sagging
1.mp4,61,right,47.6,172.25,152.29,0.0586,0,sagging
1.mp4,62,right,45.25,172.51,151.68,0.0587,0,sagging
1.mp4,63,right,49.29,172.16,151.72,0.0584,0,sagging
1.mp4,64,right,49.59,172.28,151.61,0.0583,0,sagging
1.mp4,65,right,47.51,171.81,152.71,0.0585,0,sagging
1.mp4,66,right,49.76,171.38,153.54,0.059,0,sagging
1.mp4,67,right,51.95,170.79,154.5,0.0599,0,sagging
1.mp4,68,right,71.21,171.37,154.34,0.0588,0,sagging
1.mp4,69,right,65.3,170.08,154.76,0.062,0,sagging
1.mp4,70,right,64.93,169.83,154.62,0.0627,0,sagging
1.mp4,71,right,65.18,169.59,154.75,0.0637,0,sagging
1.mp4,72,right,67.64,168.77,154.83,0.066,0,sagging
1.mp4,73,right,70.79,168.12,156.32,0.0652,0,sagging
1.mp4,74,right,91.42,166.66,155.61,0.0708,0,sagging
1.mp4,75,right,91.07,166.6,154.78,0.0723,0,sagging
1.mp4,76,right,95.09,166.42,152.86,0.076,0,sagging
1.mp4,77,right,94.91,165.88,153.23,0.0768,0,sagging
1.mp4,78,right,100.89,163.71,153.12,0.0835,0,sagging
1.mp4,79,right,111.17,161.89,153.31,0.0889,0,sagging
1.mp4,80,right,110.92,160.78,153.31,0.0926,0,sagging
1.mp4,81,right,114.05,160.62,152.63,0.0942,0,sagging
1.mp4,82,right,116.54,159.55,153.67,0.0957,0,sagging
1.mp4,83,right,120.73,157.72,154.79,0.0994,0,sagging
1.mp4,84,right,128.7,156.7,154.89,0.1016,0,sagging
1.mp4,85,right,133.53,156.26,154.39,0.1039,0,sagging
1.mp4,86,right,137.27,154.66,154.85,0.1084,0,sagging
1.mp4,87,right,140.18,153.88,154.23,0.1118,0,sagging
1.mp4,88,right,142.91,151.97,154.38,0.1184,0,sagging
1.mp4,89,right,146.9,150.95,154.39,0.1227,0,sagging
1.mp4,90,right,149.57,149.89,154.97,0.1246,0,sagging
1.mp4,91,right,152.53,149.08,155.17,0.1285,0,sagging
1.mp4,92,right,153.34,150.75,152.89,0.1286,0,sagging
1.mp4,93,right,154.27,150.66,152.6,0.1305,0,sagging
1.mp4,94,right,154.06,150.69,152.75,0.1303,0,sagging
1.mp4,95,right,155.11,150.21,152.16,0.133,0,sagging
1.mp4,96,right,156.04,150.91,150.85,0.1345,0,sagging
1.mp4,97,right,157.82,153.8,148.39,0.1302,0,sagging
1.mp4,98,right,158.35,155.32,147.46,0.126,0,sagging
1.mp4,99,right,159.35,156.13,147.36,0.1229,0,sagging
1.mp4,100,right,160.66,156.15,147.61,0.1225,0,sagging
1.mp4,101,right,161.87,158.23,147.3,0.1166,0,sagging
1.mp4,102,right,163.32,158.66,146.91,0.1167,0,sagging
1.mp4,103,right,164.55,160.4,146.18,0.113,0,sagging
1.mp4,104,right,165.54,161.59,145.13,0.1112,0,sagging
1.mp4,105,right,166.04,163.01,144.15,0.108,0,sagging
1.mp4,106,right,166.1,163.42,145.3,0.1051,0,sagging
1.mp4,107,right,165.71,164.4,144.02,0.1046,0,sagging
1.mp4,108,right,166.57,164.97,143.06,0.1046,0,sagging
1.mp4,109,right,166.92,165.56,142.27,0.1058,0,sagging
1.mp4,110,right,167.41,165.93,142.02,0.1048,0,sagging
1.mp4,111,right,168.17,166.81,141.59,0.103,0,sagging
1.mp4,112,right,168.41,167.33,141.82,0.1017,0,sagging
1.mp4,113,right,169.19,167.87,143.43,0.0976,0,sagging
1.mp4,114,right,169.69,168.99,143.57,0.0936,0,sagging
1.mp4,115,right,169.82,168.86,144.31,0.0932,0,sagging
1.mp4,116,right,170.13,169.28,144.67,0.0916,0,sagging
1.mp4,117,right,169.82,170.22,143.96,0.0893,0,sagging
1.mp4,118,right,169.41,170.01,144.88,0.0883,0,sagging
1.mp4,119,right,170.78,170.55,146.0,0.0854,0,sagging
1.mp4,120,right,170.98,171.0,147.33,0.0814,0,sagging
1.mp4,121,right,170.92,171.53,150.26,0.0749,0,sagging
1.mp4,122,right,171.16,171.65,152.22,0.0713,0,sagging
1.mp4,123,right,171.18,174.03,152.47,0.0623,0,sagging
1.mp4,124,right,172.16,174.6,152.72,0.0595,0,sagging
1.mp4,125,right,172.83,176.07,152.47,0.0544,0,sagging
1.mp4,126,right,173.21,178.03,154.3,0.0449,0,sagging
1.mp4,127,right,173.94,179.65,153.5,0.0388,0,salah
1.mp4,128,right,174.27,179.55,157.51,0.0326,0,salah
1.mp4,129,right,173.69,178.75,160.15,0.0252,0,salah
1.mp4,130,right,173.58,177.34,159.69,0.0214,0,salah
1.mp4,131,right,173.38,177.22,160.47,0.02,0,salah
1.mp4,132,right,173.7,176.21,160.92,0.0161,0,salah
1.mp4,133,right,173.87,175.41,160.1,0.0145,0,salah
1.mp4,134,right,174.16,173.11,159.68,0.008,0,salah
1.mp4,135,right,174.85,171.12,157.84,0.0044,0,salah
1.mp4,136,right,175.27,170.51,158.52,0.001,0,salah
1.mp4,137,right,175.4,169.94,158.67,-0.0011,0,salah
1.mp4,138,right,175.36,169.76,159.36,-0.0031,0,salah
1.mp4,139,right,175.49,167.71,159.58,-0.0097,0,salah
1.mp4,140,right,175.53,166.23,159.5,-0.014,0,salah
1.mp4,141,right,174.49,165.25,159.44,-0.0168,0,salah
1.mp4,142,right,173.96,164.41,159.66,-0.0197,0,salah
1.mp4,143,right,173.95,163.49,161.02,-0.0242,0,salah
1.mp4,144,right,173.97,164.2,161.28,-0.0229,0,salah
1.mp4,145,right,173.86,163.96,161.42,-0.0241,0,salah
1.mp4,146,right,172.75,166.32,161.42,-0.0165,0,salah
1.mp4,147,right,173.2,168.53,162.0,-0.0106,0,salah
1.mp4,148,right,173.24,168.28,160.61,-0.0096,0,salah
1.mp4,149,right,173.76,168.2,158.3,-0.0069,0,salah
1.mp4,150,right,174.24,168.23,157.82,-0.0062,0,salah
1.mp4,151,right,174.24,168.93,158.02,-0.0043,0,salah
1.mp4,152,right,173.69,168.89,157.39,-0.0032,0,salah
1.mp4,153,right,173.73,168.95,158.8,-0.0049,0,salah
1.mp4,154,right,173.31,169.47,158.5,-0.0029,0,salah
1.mp4,155,right,173.41,169.49,157.93,-0.0023,0,salah
1.mp4,156,right,173.93,169.03,157.29,-0.0028,0,salah
1.mp4,157,right,173.91,169.72,157.83,-0.0013,0,salah
1.mp4,158,right,173.35,170.33,159.51,-0.002,0,salah
1.mp4,159,right,172.54,170.11,158.09,-0.0007,0,salah
1.mp4,160,right,172.05,169.52,156.39,-0.0001,0,salah
1.mp4,161,right,171.09,168.91,155.68,-0.0009,0,salah
1.mp4,162,right,170.08,168.62,155.92,-0.0016,0,salah
1.mp4,163,right,168.23,169.49,154.07,0.0034,0,salah
1.mp4,164,right,168.43,169.9,154.12,0.0046,0,salah
1.mp4,165,right,167.43,170.01,152.41,0.007,0,salah
1.mp4,166,right,166.7,169.91,153.36,0.0053,0,salah
1.mp4,167,right,165.88,170.49,151.63,0.0089,0,salah
1.mp4,168,right,159.3,172.05,150.99,0.0142,0,salah
1.mp4,169,right,155.51,172.13,151.07,0.0143,0,salah
1.mp4,170,right,155.18,172.82,151.74,0.0156,0,salah
1.mp4,171,right,154.81,171.12,149.9,0.0128,0,salah
1.mp4,172,right,154.33,170.11,149.96,0.0105,0,salah
1.mp4,173,right,150.72,169.56,147.83,0.0115,0,salah
1.mp4,174,right,157.12,168.86,146.13,0.0114,0,salah
1.mp4,175,right,157.2,169.62,147.31,0.0121,0,salah
1.mp4,176,right,150.96,171.19,147.04,0.0168,0,salah
1.mp4,177,right,145.36,173.07,146.69,0.0227,0,salah
1.mp4,178,right,142.68,175.09,148.69,0.0261,0,salah
1.mp4,179,right,129.19,176.26,149.85,0.0274,0,salah
1.mp4,180,right,115.47,176.91,147.83,0.0316,0,salah
1.mp4,181,right,116.35,177.23,145.86,0.0348,0,salah
1.mp4,182,right,112.46,177.84,145.29,0.0372,0,salah
1.mp4,183,right,113.06,179.34,147.71,0.0394,0,salah
1.mp4,184,right,104.57,178.52,150.27,0.0407,0,sagging
1.mp4,185,right,83.03,179.29,147.51,0.0426,0,sagging
1.mp4,186,right,82.61,177.96,146.87,0.0478,0,sagging
1.mp4,187,right,65.59,177.88,148.15,0.047,0,sagging
1.mp4,188,right,54.8,178.38,147.82,0.0457,0,sagging
1.mp4,189,right,59.89,177.18,147.11,0.0502,0,sagging
1.mp4,190,right,61.38,177.09,148.24,0.0489,0,sagging
1.mp4,191,right,58.89,177.49,149.06,0.047,0,sagging
1.mp4,192,right,50.34,177.0,150.21,0.0465,0,sagging
1.mp4,193,right,53.22,176.4,147.23,0.0524,0,sagging
1.mp4,194,right,47.09,178.35,148.26,0.0456,0,sagging
1.mp4,195,right,47.92,178.43,147.84,0.0461,0,sagging
1.mp4,196,right,53.55,176.35,149.91,0.0489,0,sagging
1.mp4,197,right,70.22,175.9,150.24,0.0496,0,sagging
1.mp4,198,right,48.84,176.31,149.68,0.0492,0,sagging
1.mp4,199,right,44.38,173.48,155.48,0.0487,0,sagging
1.mp4,200,right,44.69,174.6,153.68,0.0483,0,sagging
1.mp4,201,right,40.47,174.35,152.17,0.0502,0,sagging
1.mp4,202,right,41.16,174.57,153.28,0.0491,0,sagging
1.mp4,203,right,43.24,174.69,152.0,0.0504,0,sagging
1.mp4,204,right,41.29,173.87,151.38,0.0531,0,sagging
1.mp4,205,right,39.29,173.26,151.83,0.0552,0,sagging
1.mp4,206,right,40.96,172.7,151.89,0.0571,0,sagging
1.mp4,207,right,42.15,173.23,151.49,0.0561,0,sagging
1.mp4,208,right,40.99,172.64,152.68,0.0561,0,sagging
1.mp4,209,right,40.35,172.09,152.87,0.0579,0,sagging
1.mp4,210,right,42.0,172.3,152.77,0.0574,0,sagging
1.mp4,211,right,45.57,171.67,153.22,0.0588,0,sagging
1.mp4,212,right,50.45,171.11,153.54,0.0599,0,sagging
1.mp4,213,right,50.73,170.38,153.86,0.0616,0,sagging
1.mp4,214,right,56.09,169.62,153.82,0.0642,0,sagging
1.mp4,215,right,60.64,168.96,153.84,0.0659,0,sagging
1.mp4,216,right,68.11,168.6,155.81,0.0647,0,sagging
1.mp4,217,right,69.22,169.13,154.09,0.0657,0,sagging
1.mp4,218,right,73.04,168.55,154.82,0.0659,0,sagging
1.mp4,219,right,76.05,168.67,153.66,0.0674,0,sagging
1.mp4,220,right,80.01,168.34,153.7,0.0682,0,sagging
1.mp4,221,right,96.95,166.48,154.2,0.073,0,sagging
1.mp4,222,right,100.25,164.92,153.92,0.0776,0,sagging
1.mp4,223,right,101.25,162.77,154.4,0.0831,0,sagging
1.mp4,224,right,108.33,161.31,154.44,0.0876,0,sagging
1.mp4,225,right,110.35,160.55,154.65,0.0896,0,sagging
1.mp4,226,right,116.72,158.97,155.18,0.0943,0,sagging
1.mp4,227,right,114.36,158.08,155.75,0.0954,0,sagging
1.mp4,228,right,117.8,156.3,156.04,0.0999,0,sagging
1.mp4,229,right,125.9,155.88,155.76,0.1012,0,sagging
1.mp4,230,right,129.18,154.99,155.84,0.1041,0,sagging
1.mp4,231,right,133.65,154.01,155.66,0.1079,0,sagging
1.mp4,232,right,135.06,153.08,155.67,0.1105,0,sagging
1.mp4,233,right,139.42,152.42,154.73,0.1153,0,sagging
1.mp4,234,right,143.86,150.77,154.83,0.1205,0,sagging
1.mp4,235,right,147.78,149.08,154.8,0.1272,0,sagging
1.mp4,236,right,149.9,151.01,152.66,0.1254,0,sagging
1.mp4,237,right,152.23,150.72,152.94,0.126,0,sagging
1.mp4,238,right,153.59,150.75,152.58,0.1275,0,sagging
1.mp4,239,right,153.71,150.68,151.94,0.1298,0,sagging
1.mp4,240,right,154.39,151.62,150.96,0.13,0,sagging
1.mp4,241,right,153.12,151.96,150.54,0.13,0,sagging
1.mp4,242,right,157.55,154.01,148.49,0.1275,0,sagging
1.mp4,243,right,158.27,154.94,147.98,0.1258,0,sagging
1.mp4,244,right,158.76,156.68,146.5,0.1223,0,sagging
1.mp4,245,right,160.22,159.58,145.12,0.1152,0,sagging
1.mp4,246,right,160.75,159.97,144.65,0.1148,0,sagging
1.mp4,247,right,162.01,160.96,143.5,0.114,0,sagging
1.mp4,248,right,161.02,161.71,142.65,0.1143,0,sagging
1.mp4,249,right,162.26,163.01,142.05,0.1112,0,sagging
1.mp4,250,right,163.79,164.14,141.96,0.1078,0,sagging
1.mp4,251,right,163.19,164.34,141.75,0.1077,0,sagging
1.mp4,252,right,164.21,164.31,141.3,0.109,0,sagging
1.mp4,253,right,165.74,163.78,142.43,0.1093,0,sagging
1.mp4,254,right,166.33,164.73,141.35,0.1086,0,sagging
1.mp4,255,right,166.75,164.72,142.5,0.1073,0,sagging
1.mp4,256,right,166.59,164.21,143.83,0.1073,0,sagging
1.mp4,257,right,168.1,166.65,142.19,0.1009,0,sagging
1.mp4,258,right,169.46,169.56,142.22,0.0915,0,sagging
1.mp4,259,right,169.84,170.73,141.71,0.0887,0,sagging
1.mp4,260,right,170.41,170.31,141.89,0.0907,0,sagging
1.mp4,261,right,170.27,170.76,142.06,0.0892,0,sagging
1.mp4,262,right,170.24,169.97,143.4,0.0896,0,sagging
1.mp4,263,right,169.49,169.78,144.78,0.0887,0,sagging
1.mp4,264,right,170.28,169.61,146.8,0.0867,0,sagging
1.mp4,265,right,170.4,169.95,146.62,0.0855,0,sagging
1.mp4,266,right,170.57,171.8,147.68,0.0774,0,sagging
1.mp4,267,right,171.17,171.19,150.7,0.0747,0,sagging
1.mp4,268,right,171.72,172.61,152.7,0.0666,0,sagging
1.mp4,269,right,172.32,174.2,153.52,0.0595,0,sagging
1.mp4,270,right,172.66,175.92,152.88,0.0539,0,sagging
1.mp4,271,right,172.96,177.07,154.34,0.0478,0,sagging
1.mp4,272,right,173.57,178.77,154.17,0.0415,0,sagging
1.mp4,273,right,174.17,179.25,158.83,0.029,0,salah
1.mp4,274,right,174.71,178.61,161.62,0.0229,0,salah
1.mp4,275,right,174.7,175.91,161.66,0.0144,0,salah
1.mp4,276,right,174.65,175.12,161.56,0.012,0,salah
1.mp4,277,right,174.77,174.41,160.63,0.0111,0,salah
1.mp4,278,right,174.45,174.24,161.41,0.0093,0,salah
1.mp4,279,right,174.23,173.17,160.89,0.0065,0,salah
1.mp4,280,right,174.29,171.58,159.16,0.0042,0,salah
1.mp4,281,right,174.79,170.03,158.88,-0.0009,0,salah
1.mp4,282,right,173.79,168.2,159.41,-0.0071,0,salah
1.mp4,283,right,172.83,165.81,159.61,-0.0148,0,salah
1.mp4,284,right,172.25,166.02,161.66,-0.0165,0,salah
1.mp4,285,right,171.92,166.71,161.83,-0.0152,0,salah
1.mp4,286,right,171.9,166.2,160.92,-0.0155,0,salah
1.mp4,287,right,172.18,165.96,161.1,-0.0171,0,salah
1.mp4,288,right,172.16,165.53,161.0,-0.0181,0,salah
1.mp4,289,right,172.25,165.72,161.54,-0.0181,0,salah
1.mp4,290,right,172.28,165.59,161.42,-0.0188,0,salah
12.mp4,1,right,177.86,168.54,154.38,0.0018,0,salah
12.mp4,2,right,179.24,171.49,158.81,0.0046,0,salah
12.mp4,3,right,179.34,172.26,160.95,0.0043,0,salah
12.mp4,4,right,179.58,172.34,161.43,0.004,0,salah
12.mp4,5,right,179.51,172.34,163.08,0.0019,0,salah
12.mp4,6,right,179.2,172.03,163.4,0.0007,0,salah
12.mp4,7,right,176.29,170.96,162.59,-0.0011,0,salah
12.mp4,8,right,175.87,170.55,162.24,-0.0017,0,salah
12.mp4,9,right,176.66,169.56,160.55,-0.0023,0,salah
12.mp4,10,right,176.57,169.33,159.85,-0.0019,0,salah
12.mp4,11,right,176.44,168.73,158.46,-0.0019,0,salah
12.mp4,12,right,176.19,166.85,154.49,-0.0024,0,salah
12.mp4,13,right,176.7,165.48,151.85,-0.0029,0,salah
12.mp4,14,right,177.55,164.22,150.06,-0.0044,0,salah
12.mp4,15,right,178.38,163.01,145.73,-0.0025,0,salah
12.mp4,16,right,179.28,161.23,141.13,-0.0023,0,salah
12.mp4,17,right,178.84,160.8,136.29,0.002,0,salah
12.mp4,18,right,177.02,161.88,133.2,0.0087,0,salah
12.mp4,19,right,165.39,162.21,131.11,0.012,0,salah
12.mp4,20,right,167.83,162.99,129.89,0.0155,0,salah
12.mp4,21,right,161.16,161.6,125.62,0.0159,0,salah
12.mp4,22,right,163.52,162.47,124.87,0.0193,0,salah
12.mp4,23,right,164.13,162.49,123.05,0.0207,0,salah
12.mp4,24,right,163.36,162.93,122.5,0.0225,0,salah
12.mp4,25,right,162.29,162.86,122.31,0.0226,0,salah
12.mp4,26,right,162.23,164.91,121.69,0.0307,0,salah
12.mp4,27,right,164.78,162.77,120.21,0.0261,0,salah
12.mp4,28,right,162.96,161.71,120.85,0.0228,0,salah
12.mp4,29,right,162.63,163.19,121.74,0.0262,0,salah
12.mp4,30,right,161.55,162.95,121.5,0.0263,0,salah
12.mp4,31,right,161.24,163.68,122.46,0.0287,0,salah
12.mp4,32,right,159.58,163.89,121.42,0.03,0,salah
12.mp4,33,right,157.53,164.08,120.12,0.0318,0,salah
12.mp4,34,right,157.45,164.6,119.66,0.0349,0,salah
12.mp4,35,right,160.43,163.58,118.75,0.0339,0,salah
12.mp4,36,right,158.81,162.77,117.32,0.0348,0,salah
12.mp4,37,right,161.15,164.03,118.25,0.0376,0,salah
12.mp4,38,right,160.62,163.13,117.67,0.036,0,salah
12.mp4,39,right,162.45,165.11,118.18,0.0407,0,sagging
12.mp4,40,right,83.92,166.79,119.61,0.0433,0,sagging
12.mp4,41,right,54.97,168.45,120.06,0.0471,0,sagging
12.mp4,42,right,71.95,169.19,121.42,0.047,0,sagging
12.mp4,43,right,114.34,168.94,122.51,0.0445,0,sagging
12.mp4,44,right,75.88,167.43,123.03,0.0391,0,salah
12.mp4,45,right,12.49,166.17,123.17,0.0355,0,salah
12.mp4,46,right,7.41,167.09,126.18,0.0347,0,salah
12.mp4,47,right,8.4,166.83,126.35,0.0341,0,salah
12.mp4,48,right,21.61,166.34,127.41,0.0318,0,salah
12.mp4,49,right,16.65,170.46,129.85,0.0386,0,salah
12.mp4,50,right,28.27,166.83,129.51,0.0298,0,salah
12.mp4,51,right,44.86,170.01,130.68,0.0366,0,salah
12.mp4,52,right,47.56,169.11,130.89,0.0344,0,salah
12.mp4,53,right,54.0,169.62,132.42,0.0342,0,salah
12.mp4,54,right,36.67,169.64,132.24,0.0344,0,salah
12.mp4,55,right,43.7,169.99,131.73,0.0359,0,salah
12.mp4,56,right,53.03,170.46,131.94,0.0368,0,salah
12.mp4,57,right,42.0,171.0,132.26,0.0383,0,salah
12.mp4,58,right,36.09,171.3,132.13,0.0392,0,salah
12.mp4,59,right,22.37,171.06,132.02,0.0388,0,salah
12.mp4,60,right,22.08,173.06,133.54,0.0415,0,sagging
12.mp4,61,right,19.08,173.71,133.84,0.0428,0,sagging
12.mp4,62,right,36.27,174.36,134.48,0.0436,0,sagging
12.mp4,63,right,44.76,173.69,134.08,0.0424,0,sagging
12.mp4,64,right,52.74,175.41,133.73,0.0472,0,sagging
12.mp4,65,right,51.68,174.5,132.71,0.046,0,sagging
12.mp4,66,right,47.16,174.6,131.32,0.0479,0,sagging
12.mp4,67,right,31.09,175.08,129.56,0.0514,0,sagging
12.mp4,68,right,50.91,172.96,126.02,0.0502,0,sagging
12.mp4,69,right,29.75,170.19,122.92,0.0467,0,sagging
12.mp4,70,right,54.63,166.99,119.85,0.0417,0,sagging
12.mp4,71,right,49.04,165.26,117.95,0.0396,0,salah
12.mp4,72,right,129.88,164.56,114.87,0.041,0,sagging
12.mp4,73,right,146.15,165.64,113.61,0.0453,0,sagging
12.mp4,74,right,146.87,165.15,112.43,0.0453,0,sagging
12.mp4,75,right,149.11,163.77,110.04,0.0443,0,sagging
12.mp4,76,right,154.82,163.61,109.35,0.045,0,sagging
12.mp4,77,right,155.58,164.9,109.27,0.0486,0,sagging
12.mp4,78,right,157.66,163.92,107.59,0.0482,0,sagging
12.mp4,79,right,158.91,165.96,107.62,0.0539,0,sagging
12.mp4,80,right,158.65,165.32,106.61,0.0525,0,sagging
12.mp4,81,right,160.13,166.13,106.11,0.0563,0,sagging
12.mp4,82,right,162.12,163.27,104.4,0.049,0,sagging
12.mp4,83,right,161.87,164.34,104.48,0.0517,0,sagging
12.mp4,84,right,164.16,163.71,104.87,0.0488,0,sagging
12.mp4,85,right,166.46,164.82,105.6,0.0514,0,sagging
12.mp4,86,right,168.24,162.54,105.59,0.0421,0,sagging
12.mp4,87,right,171.77,162.96,108.06,0.04,0,salah
12.mp4,88,right,176.82,162.75,110.67,0.0359,0,salah
12.mp4,89,right,174.84,165.24,119.8,0.0349,0,salah
12.mp4,90,right,177.56,168.18,128.25,0.0347,0,salah
12.mp4,91,right,172.29,167.72,134.16,0.0267,0,salah
12.mp4,92,right,169.08,167.61,137.24,0.0224,0,salah
12.mp4,93,right,168.98,166.0,140.5,0.0134,0,salah
12.mp4,94,right,175.73,164.78,144.24,0.0042,0,salah
12.mp4,95,right,178.41,162.35,144.69,-0.0038,0,salah
12.mp4,96,right,179.09,161.15,146.3,-0.0088,0,salah
12.mp4,97,right,179.05,160.99,148.93,-0.0125,0,salah
12.mp4,98,right,178.69,160.82,150.74,-0.0156,0,salah
12.mp4,99,right,177.63,162.31,155.08,-0.0169,0,salah
12.mp4,100,right,177.79,162.06,156.31,-0.0195,0,salah
12.mp4,101,right,178.1,162.97,157.05,-0.0181,0,salah
12.mp4,102,right,177.72,162.78,157.58,-0.019,0,salah
12.mp4,103,right,178.01,163.4,157.54,-0.0172,0,salah
12.mp4,104,right,178.55,163.38,156.78,-0.0165,0,salah
12.mp4,105,right,179.02,164.1,157.58,-0.0157,0,salah
12.mp4,106,right,178.1,164.55,157.95,-0.0148,0,salah
12.mp4,107,right,178.01,164.69,158.21,-0.0146,0,salah
12.mp4,108,right,178.53,164.73,158.05,-0.0144,0,salah
12.mp4,109,right,178.76,164.67,157.64,-0.0139,0,salah
12.mp4,110,right,177.73,164.63,157.44,-0.0137,0,salah
12.mp4,111,right,178.56,165.29,157.04,-0.0114,0,salah
12.mp4,112,right,178.69,166.3,157.44,-0.0089,0,salah
12.mp4,113,right,178.6,166.81,157.6,-0.0076,0,salah
12.mp4,114,right,178.95,168.39,158.19,-0.0037,0,salah
12.mp4,115,right,177.62,168.72,157.95,-0.0021,0,salah
12.mp4,116,right,177.65,168.66,157.44,-0.0014,0,salah
12.mp4,117,right,177.5,169.26,157.64,0.0001,0,salah
12.mp4,118,right,177.48,169.18,157.34,0.0004,0,salah
12.mp4,119,right,177.43,170.08,157.97,0.0022,0,salah
12.mp4,120,right,178.89,169.66,157.53,0.0017,0,salah
